,timezone,tweet,hashtags,photos,retweets_count,replies_count,video,place
8354,-3.0,"yeap. mas a mecânica do jogo é muito foda. tipo, quando os bichos fogem, você chama a equipe de resgate pra tentar parar o animal. aí se os caras não conseguem acertar os tiros, você pode entrar no helicóptero ou no carro e tentar atirar no dinossauro.",[],[],0.0,0.0,0.0,
8355,-3.0,"""helicoptero sobrevoando o morro dona marta em botafogo e muitos tiros. 7:10 da manhã.""",[],[],4.0,1.0,0.0,
8356,-3.0,"o helicóptero tá rodeando faz mais de 20 minutos, tô esperando só os tiros 😑",[],[],0.0,0.0,0.0,
8357,-3.0,"""possível sobrevivência de lila e whispers""  mas mano, o helicóptero explodiu com tiro de bazuca?",[],[],0.0,0.0,0.0,
8358,-3.0,"isso, pareceu rajada de tiros e agora a pouco tava rolando helicóptero na busca do (dos) fugitivo (s)",[],[],0.0,1.0,0.0,
8359,-3.0,alguém da um tiro nesse helicóptero,[],[],0.0,0.0,0.0,
8360,-3.0,"cenas de guerra no complexo da pedreira hoje a tarde em costa barros. helicóptero, caveirão e tiros  https://www.facebook.com/riodenojeiraoficial/videos/1777467705622491/ …",[],[],0.0,0.0,0.0,
8361,-3.0,muito tiro hoje la na pedreira helicoptero dando vários rasante e largando bala deus me livre,[],[],0.0,0.0,0.0,
8362,-3.0,16:30 😑 começou helicóptero dando rasante e o tiro foi no ritmo,[],[],0.0,1.0,0.0,
8363,-3.0,esses policia e mt covarde msm horário de escola várias gente na rua e eles dando tiro de cima do helicóptero 😤,[],[],9.0,0.0,0.0,
8364,-3.0,nunca ouvi tanto tiro 😱 eles mandando muito tiro do helicóptero.. medo!,[],[],1.0,1.0,0.0,
8365,-3.0,"helicóptero da polícia sobrevoando a pedreira, relato de tiros na região. @pmerj @guadalupe_news @niteroi_noticia @bandnewsfmrio @jornalextra @sbtrio @g1rio @recordtv_rio @oglobo_rio @rj_ott @monit_seg_br @pcerj @sulacapnews @padremiguelnews @isabelebenito @radardabrasil pic.twitter.com/fshni45sfy",[],[],4.0,0.0,1.0,
8366,-3.0,"🔊 3° dn online:  tiros no morro da pedreira, em costa barros. helicóptero sobrevoando",[],[],0.0,0.0,0.0,
8367,-3.0,caraca o helicóptero passou aqui entre o 18 & 19 dando tiro pegou 2 no 19,[],[],1.0,1.0,0.0,
8368,-3.0,"bruna, vc não tem noção do quanto tiro, o helicóptero metendo bala pra cima do morro",[],[],1.0,1.0,0.0,
8369,-3.0,"costa barros, complexo da pedreira. mto tiro e helicóptero",[],[],0.0,0.0,0.0,
8370,-3.0,o helicóptero ta dando cheio de tiro aqui na pedreira,[],[],0.0,0.0,0.0,
8371,-3.0,"na pedreira, tem um helicóptero trocando tiro",[],[],0.0,1.0,0.0,
8372,-3.0,"os cana mandado,dando tiro do helicóptero",[],[],0.0,0.0,0.0,
8373,-3.0,caralhoou os cana fdp entra na favela de helicóptero e da tiro pra bx em cima de morador ..😤😱,[],[],0.0,1.0,0.0,
8374,-3.0,"crlh, helicóptero broto aqui no morro jogando tiro pra todo lado 😱",[],[],0.0,0.0,0.0,
8375,-3.0,"esse helicóptero rodando em acari desde cedo, vários tiros. gente, eu tô apavorada, parece que nunca ouvi tiro na vida kkkk",[],[],1.0,0.0,0.0,
8376,-3.0,"tá tendo operação perto aqui de casa e o helicóptero tá passando baixinho atirando,enquanto isso eu:  [15/6 12:01] thiago: hein @⁨gabriel  [15/6 12:01] thiago: deus me livre helicóptero passando dando tiro e bater um em mim mas quem me dera",[],[],0.0,0.0,0.0,
8377,-3.0,"eles estão do helicóptero mandando tiro aqui pra baixo, não querem saber se tem morador na rua, crianças vindo da escola, q absurdo!!!!!!!",[],[],1.0,0.0,0.0,
8378,-3.0,acho que eu to mlc ou os polícia tá dando tiro do helicóptero? 🤔🤔,[],[],0.0,1.0,0.0,
8379,-3.0,"[14/6 22:18] irmão: cai pra cá, volta a morar c tua mãe [14/6 22:19] henry: tem cm n mano [14/6 22:19] henry: recreio n e p mim n [14/6 22:24] irmão: oq aí tem q aqui n tem [14/6 22:24] henry: tiro [14/6 22:24] henry: helicóptero [14/6 22:24] henry: porrada de policia",[],[],0.0,1.0,0.0,
8380,-3.0,teve tiro e helicóptero na minha rua e eu aqui escutando música e fumando nao ouvi nada,[],[],0.0,0.0,0.0,
8381,-3.0,helicóptero sobrevoa barroso neste exato momento. caixas eletrônicos do banco do brasil foram levados por bandidos. houve tiros e explosões.  https://www.facebook.com/barrosoemdia/videos/2059011540980309/ …,[],[],0.0,0.0,0.0,
8382,-3.0,"tava mi lembrando da história do dédé "" q ele deu fuga di moto do helicóptero da polícia, levo um tiro no tank da moto e boto o dedo no buraco da bala....."" é mentiroso o desgraçado kkkk kkkk kkkk kkkk kkkk kkkk kkkk",[],[],0.0,3.0,0.0,
8383,-3.0,"o pessoal tem q ficar atento ao ( tiro ) ciro gomes, pq o homem dispara e se não prestarem atenção ele leva todo mundo na flauta, muito esperto o sardinha, seu irmão já despudorou e ganhou o apelido de “cidwood” desbravador das matas virgens do ceara, leva cimento de helicóptero.",[],[],0.0,0.0,0.0,
8384,-3.0,os cr tá dando tiro do helicóptero mano eles têm que saber que tem morador na rua favela pede paz 🙏,[],[],0.0,0.0,0.0,
8385,-3.0,"gamers invadiu industrias pornograficas é mole? kkkkkkkkkkkkkkkk @metal7marcos vamo que amo amigo marcos? kkkkkkkk  tem simuladores de tiro, voo, helicoptero,caças, crimes, realidade virtual etc kkkkkk :p",[],[],1.0,1.0,0.0,
8386,-3.0,"crl clima tá tenso dnv, helicóptero passou dando tiro tmlc",[],[],0.0,0.0,0.0,
8387,-3.0,"o inspetor ellery de ramos lemos, de 51 anos, morto ontem com um tiro na cabeça na favela de acari, foi enterrado hoje no cemitério jardim da saudade, em sulacap. a família não quis falar com a imprensa. pétalas de rosa branca foram jogadas do helicóptero da polícia civil.#sbtrio",['#sbtrio'],[],1.0,1.0,0.0,
8388,-3.0,"há 5 anos um protesto (e a repressão) mudava a história do brasil: a segunda batalha da maria antônia, apreensão de vinagre, tiro de borracha na cara de jornalista. o que eu mais lembro daquele dia é da sensação de estar sozinho sob a mira de um canhão de luz de um helicóptero",[],[],3.0,1.0,0.0,
8389,-3.0,"dormi ao som de tiro, e acordei ao som de helicóptero😂",[],[],0.0,0.0,0.0,
8390,-3.0,"antes foi tiro agora é helicóptero, da não",[],[],0.0,0.0,0.0,
8391,-3.0,"tava sonhando q eu tava atirando do helicóptero, acordei e tava dando tiro msm 😒",[],[],0.0,0.0,0.0,
8392,-3.0,"helicóptero dando tiro pra baixo na maré, bgl doidoo",[],[],0.0,0.0,0.0,
8393,-3.0,"acho que eu fui o único que não ouviu barulho de tiro,helicóptero. dormi pra crlh",[],[],1.0,0.0,0.0,
8394,-3.0,mais cedo foi tiro e agora helicóptero q maravilha,[],[],0.0,0.0,0.0,
8395,-3.0,"lugarzinho escroto esse aqui.  nem dormir na santa paz pode, barulho de tiro e porra de helicóptero. bom dia meu pau",[],[],3.0,2.0,0.0,
8396,-3.0,"da a hr de ir p escola começa tiro, vem helicóptero, viatura..pq te amo pavuna?",[],[],0.0,2.0,0.0,
8397,-3.0,"nosso despertador é o helicóptero dando tiro pela manhã, deus me livre 🤦🏻‍♂️",[],[],0.0,0.0,0.0,
8398,-3.0,rt @wagnerfarias19: tiros no morro do borel na tijuca. helicóptero sobrevoando. cuidado na região! @leisecarj,[],[],1.0,0.0,0.0,
8399,-3.0,rt @wagnerfarias19: tiros no morro do borel na tijuca. helicóptero sobrevoando. cuidado na região!,[],[],3.0,0.0,0.0,
8400,-3.0,tiros no morro do borel na tijuca. helicóptero sobrevoando. cuidado na região! @leisecarj,[],[],0.0,0.0,0.0,
8401,-3.0,"muito tiro e ainda continua, sobre helicóptero só passou um de reportagem.",[],[],0.0,0.0,0.0,
8402,-3.0,#morro_do_borel #cv tiros no morro do borel na tijuca. helicóptero sobrevoando.,"['#morro_do_borel', '#cv']",[],5.0,0.0,0.0,
8403,-3.0,ott-rj informa :  12/06 - 06:54h tiros no morro do borel na tijuca. helicóptero sobrevoando. cuidado na região. #ottrj,['#ottrj'],[],19.0,6.0,0.0,
8404,-3.0,"como vc não acredita que o travis morreu amigo, ele levou um tiro no pescoço e caiu de um helicóptero",[],[],0.0,1.0,0.0,
8405,-3.0,"policiais deu tiro lá do helicóptero aqui pra baixo, a globo  mostrou isso é o sbt e a record ? ninguém mostrou, porque eles não se importam com a população  agora se um bandido atirar no policial, vai aparecer em tudo o quanto lugar,  rj tá um inferno",[],[],0.0,0.0,0.0,
8406,-3.0,"escutei oito barulho de tiro aqui do lado de casa e tava na dúvida se era mesmo, aí n da nem cinco minutos e ta o barulho de  helicóptero aqui",[],[],1.0,2.0,0.0,
8407,-3.0,helicóptero dando tiro pra baixo  minha presenciou a morte  rj e um verdadeiro inferno,[],[],0.0,0.0,0.0,
8408,-3.0,"minha mãe saindo pro trabalho aconteceu isso , ela viu um inocente morrer com o tiro do helicóptero  https://twitter.com/micaele2806/status/1006105883263332352 …",[],[],0.0,0.0,0.0,
8409,-3.0,"bem ruim n conseguir dormir e quando consegue um cochilo,levanta da cama pulando com helicóptero dando tiro de graça",[],[],0.0,0.0,0.0,
8410,-3.0,"realmente não foi uma operação. esse helicóptero ai dando tiro em uma das ruas mais movimentadas da maré, a teixeira ribeiro, é ilusão de ótica. tá todo mundo delirando, geral emaconhado.   eles vieram ""só"" dar uma...  https://www.facebook.com/marevive/videos/1805218226180288/ …",[],[],10.0,1.0,0.0,
8411,-3.0,minha sogra falou que teve helicóptero e mt tiro porém não escutei nada rs,[],[],0.0,1.0,0.0,
8412,-3.0,o que foram esses tiros agora de manhã em? não era proibido dar tiros do helicóptero?,[],[],0.0,0.0,0.0,
8413,-3.0,vários tiros kkk helicóptero baixinho 😂😂,[],[],0.0,1.0,0.0,
8414,-3.0,"passou na globo que nn é operação, que os tiros são rivais, quer dizer que agr os traficantes tem helicóptero e brindado e incrível🤔😅🤦",[],[],22.0,1.0,0.0,
8415,-3.0,"helicóptero, gritos, tiros ... mais um dia em que a insegurança pública se mostra eficaz. mais um dia em que o direito de ir e vir é negado, com escolas, postos de saúde, comércio fechados e a vida paralisada. mais um dia em que sabemos como começa e já desconfiamos como termina.  pic.twitter.com/n9i9vfusba",[],['https://pbs.twimg.com/media/DfZ76JbX4AASFQ_.jpg'],0.0,1.0,0.0,
8416,-3.0,"passou na globo que nn é operação, que os tiros são rivais, quer dizer que agr os traficantes tem helicóptero e brindado",[],[],1.0,0.0,0.0,
8417,-3.0,eu lindíssima dormindo tenho um sonho babado acordo com helicóptero baixo e tiros aff,[],[],0.0,1.0,0.0,
8418,-3.0,"acordei mto assustada, muita correria aqui no beco, falatório, como se não bastasse o barulho do helicóptero...ele jorrando tiro p chão",[],[],0.0,0.0,0.0,
8419,-3.0,"a maré acordou no susto e ninguém se culpa de nada, helicóptero da polícia baixo e muito tiros dele mesmo!!",[],[],0.0,0.0,0.0,
8420,-3.0,"tô pensando até agora na tia correndo e o helicóptero dando tiro, foi deus na vida dela..",[],[],0.0,0.0,0.0,
8421,-3.0,acabou os tiros foi ao helicóptero .. dando um tiros normal ! despertador,[],[],0.0,0.0,0.0,
8422,-3.0,"o helicóptero dando tiro de cima,que nem saber quem tá na rua,varias pessoas saindo p trabalhar,crianças acordando p ir p colégio. realidade do rj💔",[],[],6.0,0.0,0.0,
8423,-3.0,helicóptero tá dando vários tiros,[],[],0.0,0.0,0.0,
8424,-3.0,"bom dia só p quem acordou sobre o barulho de helicóptero e tiros, merdaaaa ninguém merece😴😭🤦",[],[],1.0,0.0,0.0,
8425,-3.0,q bela maneirabde começar a semana:  helicóptero da policia soltando tiro aqui onde moro. tipo muito tiro,[],[],0.0,0.0,0.0,
8426,-3.0,bom com o helicóptero dando tiro do alto 🤦,[],[],0.0,0.0,0.0,
8427,-3.0,"acordei com o helicóptero dando tiro e meu pai me gritando pra sair do quarto, meu coração foi a mil",[],[],0.0,1.0,0.0,
8428,-3.0,"atenção favela nova holanda cpx da maré está em operação agora !!!muito tiro, 2 caveirão e 1 helicóptero  da bope!! a troca de tiro está intensa não saiam de casa !",[],[],44.0,0.0,0.0,
8429,-3.0,"que saco isso,tô aqui toda me tremendo pq acordei no susto com o helicóptero dando muito tiro🚁👮‍♂️😠😱👿",[],[],0.0,0.0,0.0,
8430,-3.0,passou um helicóptero pertinho da minha casa e os bandido mandou tiro eu levei um susto tão grande mds,[],[],0.0,0.0,0.0,
8431,-3.0,"papo de que tiros estão vindo do helicóptero. cuidado aí morador. quem tá saindo pra ir a escola, trabalho, médico. .... muito cuidado na rua.",[],[],0.0,0.0,0.0,
8432,-3.0,o bom dia do brasileiro é assim você tá no ponto de ônibus só que está sem ônibus por causa da paralisação e você não pode volta pra casa porque na hora que os moradores estão saindo pra trabalhar começa uma operação aonde os policiais dão tiro do helicóptero!!!!!,[],[],0.0,0.0,0.0,
8433,-3.0,"acordei assustadona, esse helicóptero dando tiro 😑",[],[],0.0,0.0,0.0,
8434,-3.0,nada legal esse helicóptero rodando e esses tiros tbm n estavam no planejamento,[],[],0.0,0.0,0.0,
8435,-3.0,helicóptero dando tiro demais,[],[],2.0,0.0,0.0,
8436,-3.0,"caraca quando eu botei o pé na porta com a helena, o helicóptero começou a mandar tiro. 😥",[],[],0.0,0.0,0.0,
8437,-3.0,vários moradores na rua e o helicóptero passou aqui dando tiro pra crl,[],[],0.0,0.0,0.0,
8438,-3.0,"tá rolando uma puta operação policial aqui na favela, tem helicóptero passando dando tiro p crl",[],[],0.0,0.0,0.0,
8439,-3.0,"porra, esta foda mesmo, e logo eu que moro na divisa e o helicóptero e os tiros kkkk",[],[],1.0,1.0,0.0,
8440,-3.0,"atenção!!!  qual foi desses tiros, helicoptero, papo de operação!  atividade morador!  vamos nos comunicar!",[],[],56.0,3.0,0.0,
8441,-3.0,"o helicóptero dando tiro de cima,que nem saber quem tá na rua,varias pessoas saindo p trabalhar,crianças acordando p ir p colégio. realidade do rj💔",[],[],66.0,1.0,0.0,
8442,-3.0,acordei com os tiros e esse helicóptero afff,[],[],2.0,0.0,0.0,
8443,-3.0,"segunda já começou fodida hein, greve de ônibus, helicoptero sobrevoando aqui, tiro no alemão, ossada",[],[],0.0,0.0,0.0,
8444,-3.0,helicóptero ta rodeando em cima da minha casa menor se sair um tiro aqui e eu morre saibam q eu amo vcs bjs,[],[],0.0,0.0,0.0,
8445,-3.0,"e fizeram malabarismo pra terminar bem, tanto que todos os ""vilões"" morrem com um tiro de rpg num helicóptero, saca? um final bem fraco, fora a parte da ação que ficou exageradamente forçada... aí né... ficou ruim",[],[],0.0,1.0,0.0,
8446,-3.0,"ladrao q deu o tiro no moço se entrega por favor, o barulho do helicóptero tá atrapalhando minha série",[],[],0.0,0.0,0.0,
8447,-3.0,"estava na rua e do nd vejo várias pessoas correndo e ouço tiros, aí apareceu um helicóptero da pm e uns rocam, até agr n entendi o que rolou",[],[],0.0,0.0,0.0,
8448,-3.0,"o wolfgang dando um tiro no helicóptero foi muito high by the beach, ameeeeeei #sense8final",['#sense8final'],[],0.0,0.0,0.0,
8449,-3.0,"geral falando de tiro, helicóptero e os caralho, eu não ouvi nada",[],[],0.0,0.0,0.0,
8450,-3.0,"acordo com tiro, helicóptero, cachorro latindo e quando pego no sono de novo o vizinho coloca forró alto 🤦🏽‍♀️",[],[],0.0,0.0,0.0,
8451,-3.0,"não ouvi um tiro, um barulho de helicóptero, nada mesmo, quando eu durmo pareço uma pedra, deus me livre",[],[],0.0,2.0,0.0,
8452,-3.0,"estava mesmo sonhando com tiro e guerra, aí passa esse helicóptero que eu achei que está a fazendo parte do meu sonho... agora perdi o sono 🤦🏽‍♀️",[],[],0.0,0.0,0.0,
8453,-3.0,kkkkkkk serio parece q to na síria real passa helicóptero bem em cima da minha casa parece q vai estacionar na porra do meu teto tiro pra todo lado,[],[],0.0,1.0,0.0,
8454,-3.0,"ai namoral n é nada legal acorda com 1828389 fogos e alguns tiros, e agora helicoptero dando razante aqui, ta foda a rocinha 😣",[],[],0.0,0.0,0.0,
8455,-3.0,"muito tranquilo até agora, só o helicóptero passando e nada de tiro",[],[],0.0,0.0,0.0,
8456,-3.0,"atualizando: mais cedo, por volta das 6h, tiros foram registrados pelo ott (onde tem tiroteio) na localidade rua 2.  fogos são escutados e um helicóptero sobrevoa a comunidade.  fiquem em locais seguros.",[],[],1.0,0.0,0.0,
8457,-3.0,"atualizando: mais cedo, por volta das 6h, tiros foram registrados pelo @rj_ott na localidade rua 2.  fogos são escutados e um helicóptero sobrevoa a comunidade.",[],[],3.0,0.0,0.0,
8458,-3.0,"helicóptero do exército na rocinha.. que bizarro, os bandidos ainda dão tiro pra cima o.o",[],[],0.0,0.0,0.0,
8459,-3.0,"ele tava gravando narcos. pode ver que eles usam um dublê na cena que o helicóptero explode e os sensetes ficam olhando pra cima, na cena que a kala leva um tiro também.",[],[],0.0,0.0,0.0,
8460,-3.0,"bom dia com esse bendito helicóptero baixo, muitos fogos e alguns tiros bem longe.. hj é sábado, pra q operação??",[],[],0.0,0.0,0.0,
8461,-3.0,"conhecer o rj é essencial,, tomara que o helicoptero da icone não seja atingido pelos tiros das favelas!  https://twitter.com/cabelloknoww/status/1005130584664965122 …",[],[],0.0,0.0,0.0,
8462,-3.0,segundo vera magalhães  o pessoal do helicóptero poderia dar tiros para o alto?,[],[],0.0,0.0,0.0,
8463,-3.0,teve ate helicoptero levando tiro de bazuca irmao!agr me fala como q tem gente q nao gosta de um xuxu desses pqp #sense8finale,['#sense8finale'],[],0.0,1.0,0.0,
8464,-3.0,aqui no centro do rio ta um inferno de tiro e barulho de bomba explodindo e helicoptero (da policia provavelmente) mas na tv só falam da urca. vamo fingi que tamo surpreso ne.  pic.twitter.com/fb5rkrsedl,[],['https://pbs.twimg.com/media/DfNSTy3XcAA3bf5.jpg'],0.0,0.0,0.0,
8465,-3.0,"estagio hoje foi animado tiro comendo  helicoptero sobrevoando dando vários pipoco do lado da unirio e eu no laboratório ouvindo the lumineers aula cancelada, rapazeada metendo o pé e eu com saco de sedimentos cheio, lavando pote de amostra até o tiro foi embora e eu lá",[],[],0.0,1.0,0.0,
8466,-3.0,"tá dando vários tiros, helicóptero passando e os crl a quatro",[],[],0.0,0.0,0.0,
8467,-3.0,brasil sil sil sil sil  ao lado do exército  e a intervenção óoooo zero!  tiro na praia vermelha na urca. bandidos teriam fugido da babilônia. troca de tiros bandidos na pedra. polícia no helicóptero.  https://www.facebook.com/riodenojeiraoficial/videos/1767663649936230/ …,[],[],4.0,0.0,0.0,
8468,-3.0,muito tiro por aqui. na unirio estamos ouvindo. tb ouvimos helicóptero.,[],[],0.0,0.0,0.0,
8469,-3.0,tiro na praia vermelha na urca. bandidos teriam fugido da babilônia. troca de tiros bandidos na pedra. polícia no helicóptero  https://www.facebook.com/riodenojeiraoficial/videos/1767646423271286/ …,[],[],5.0,0.0,0.0,
8470,-3.0,tiro na praia vermelha na urca. bandidos teriam fugido da babilônia. troca de tiros bandidos na pedra. polícia no helicóptero.  https://www.facebook.com/riodenojeiraoficial/videos/1767637839938811/ …,[],[],1.0,0.0,0.0,
8471,-3.0,mais tiros muitos tiros de novo aqui por urca/botafogo. helicóptero na área. @rj_ott,[],[],0.0,0.0,0.0,
8472,-3.0,"eu falei: “mãe a lauren está passeando de helicóptero pelo rio” minha mae: “coitada, vai tomar um tiro”",[],[],1.0,1.0,0.0,
8473,-3.0,"esse clima de helicóptero🚁,exército de fogos🎇de tiro 🔫não está legal não 😣#cdd",['#cdd'],[],0.0,0.0,0.0,
8474,-3.0,"praça seca amanhece com tiros, helicóptero e os caralho. mais um dia que meu filho não vai pra escola.",[],[],0.0,0.0,0.0,
8475,-3.0,00:34 e minha vizinha está centrifugando roupa na máquina sendo que a máquina dela tem barulho de um fuzil dando tiro nos alemão que revidam de ak 47 enquanto o helicóptero do comandante hamilton sobrevoa,[],[],0.0,1.0,0.0,
8476,-3.0,alguém da 2 tiros nessa buceta desse helicóptero do caralho pra ele explodir e parar de fazer esse barulho,[],[],0.0,0.0,0.0,
8477,-3.0,hj na rafaela helicóptero baixinho e ana maria falando q tiro de fuzil atravessa ate parede,[],[],1.0,0.0,0.0,
8478,-3.0,"a cdd acordou ao som de muitos tiros e fogos na manhã de hoje (7). de acordo com informações, o caveirão participava da operação na favela, com reforço de um helicóptero que sobrevoava a região,...  https://www.facebook.com/agenciadenoticiasdasfavelas/posts/1570377339751093 …",[],[],0.0,0.0,0.0,
8479,-3.0,"hoje acordei com o helicóptero do exército dando tiro em cima da minha casinha, despertador melhor que esse tem?",[],[],0.0,1.0,0.0,
8480,-3.0,"essa noite foi difícil, tiros, helicóptero e trovões como é que dorme?!😓😧",[],[],0.0,0.0,0.0,
8481,-3.0,"nunca vou me esquecer da cena de hoje cedo, o helicóptero dando tiro pra baixo. 🤔",[],[],1.0,0.0,0.0,
8482,-3.0,"eu jurava que o barulho de helicóptero e de tiros, era eu sonhando.",[],[],1.0,0.0,0.0,
8483,-3.0,"tiro a manhã toda, helicóptero sobrevoando",[],[],0.0,0.0,0.0,
8484,-3.0,"só queria dormir, to acordada desde das  6:00 com barulho de helicóptero e tiro .",[],[],0.0,0.0,0.0,
8485,-3.0,despertador de hj: helicóptero e tiro,[],[],0.0,2.0,0.0,
8486,-3.0,"tiros 5 e pouca da manhã,agr esse helicóptero,coisa boa não é",[],[],0.0,1.0,0.0,
8487,-3.0,nem levantei para ir trabalhar quando escutei os tiros e helicóptero,[],[],0.0,0.0,0.0,
8488,-3.0,"acordei no susto, pensando que a minha favela tava em guerra com tantos tiros e helicóptero, abro o twitter e vejo o caos que a cidade de deus se encontra... 3x pior. parece que deus esquece daquele lugar algumas vezes. misericórdia divina!!!!",[],[],0.0,1.0,0.0,
8489,-3.0,acordar com tiro e helicóptero da polícia já virou normal,[],[],0.0,0.0,0.0,
8490,-3.0,só fiquei pensando nisso quando helicóptero tava dando tiro aqui p baixo💔  https://twitter.com/bianocastroo/status/1004660559785185280 …,[],[],4.0,1.0,0.0,
8491,-3.0,"esse helicóptero dando tiro pra todo lado e minha mãe saindo pra trabalhar,meu coração fica apertado.😫",[],[],1.0,0.0,0.0,
8492,-3.0,"nesse momento estou ouvindo tiros e helicóptero daqui de casa, num impaase se vai vou dá aula ou não.crianças com as aulas suspensas, jovens vendo o tráfico como único caminho,pms e militares sem condições e morrendo! até quando vai acontecer isso? sonho em ver um rio diferente!",[],[],0.0,0.0,0.0,
8493,-3.0,tem bom dia melhor do que o helicóptero dando tiro em cima em vc tmnc   😡😡😡,[],[],0.0,0.0,0.0,
8494,-3.0,"esse helicóptero, barulho de tiro, minha mãe falando alto..... como que dorme? 🙄",[],[],0.0,0.0,0.0,
8495,-3.0,quem mora no lins sabe como é despertar com helicóptero ou tiros,[],[],0.0,2.0,0.0,
8496,-3.0,"crlh muito tiro 🙄acordei assustadona , esse helicóptero parece q vai cair de tão baixo q está",[],[],1.0,0.0,0.0,
8497,-3.0,"enquanto uns acordam c os pássaros, a gente acorda c os tiros e com o helicóptero 🤦‍♀️",[],[],0.0,0.0,0.0,
8498,-3.0,"crlh helicóptero dando tiro de cima mane kkk tipo filme, não saiam de suas cavernas 🤦🏽‍♂️",[],[],0.0,0.0,0.0,
8499,-3.0,#bdrj meu despertador hoje não foi o fachel e sim os muitos tiros e helicóptero voando baixo na cdd! #paz,"['#bdrj', '#paz']",[],1.0,0.0,0.0,
8500,-3.0,"eu só queria ir na padaria, mas esse helicóptero não para de dar tiro",[],[],0.0,0.0,0.0,
8501,-3.0,"tiro pra crl na cdd , helicóptero rodando baixinho",[],[],0.0,0.0,0.0,
8502,-3.0,"helicóptero tá dando muito tiro do alto, que manhã meus amigos..",[],[],2.0,0.0,0.0,
8503,-3.0,"helicóptero parou aqui enfrente do nada dando tiro,deus me livre,nada de bom dia😫",[],[],0.0,1.0,0.0,
8504,-3.0,"é uma sensação horrível, ouvir esse helicóptero dando tiro lá de cima. 😭😭😭😭😭😭",[],[],39.0,0.0,0.0,
8505,-3.0,bom dia p quem acordou no susto com helicóptero passando e dando mt tiro,[],[],4.0,0.0,0.0,
8506,-3.0,"nada de bom dia, acordar essa hora com helicóptero e muito tiro..",[],[],1.0,0.0,0.0,
8507,-3.0,esse helicóptero tá dando tiro pra baixo,[],[],0.0,0.0,0.0,
8508,-3.0,ja ia perder a hora pq nem ouvi o despertador mas os tiros e esse helicóptero me acordaram kkkkk,[],[],0.0,0.0,0.0,
8509,-3.0,acordei no susto com helicóptero e tiros bom dia,[],[],0.0,0.0,0.0,
8510,-3.0,"só pra contar de tiro , helicóptero e nao sei mais oque",[],[],0.0,0.0,0.0,
8511,-3.0,esse helicóptero ta dando muito tiro meu deus 😱...,[],[],0.0,0.0,0.0,
8512,-3.0,mt tiro que o helicóptero tá dando 😱,[],[],0.0,0.0,0.0,
8513,-3.0,helicóptero voando baixo e muitos tiros na cidade de deus nesse momento ..,[],[],76.0,2.0,0.0,
8514,-3.0,"mano e tá escuro, é um tal de tiro pro alto e tiro do helicóptero... nunca vi isso vlh",[],[],0.0,0.0,0.0,
8515,-3.0,helicóptero já de manhã e tiro rolando papo de operação que deus abençoe e proteja todos nós !,[],[],1.0,0.0,0.0,
8516,-3.0,acordei cedo já o penteei cabelo  tava empolgada pelo dia temático  aí agr me chega o helicóptero de sla oq e começava voar baixinho e a dar tiro  nossa que odio,[],[],0.0,0.0,0.0,
8517,-3.0,"acontece agora tiroteio na cdd, com helicóptero e tiros intenso #bdrj",['#bdrj'],[],0.0,0.0,0.0,
8518,-3.0,"vários tiros , helicóptero , geral dentro das suas casas e adivinha quem estáva pleno indo em direção os tiros ? padeiro 😂😂😂 acho que a hora do lanche é sagrada kkkkkkk",[],[],2.0,2.0,0.0,
8519,-3.0,"sobre morar no rio de janeiro: já teve tiro, já teve helicóptero sobrevoando por meio hora, ja teve eu pensando em uma guerra civil e planejando minha fuga com minha cachorra e td isso antes das oito da manhã",[],[],2.0,1.0,0.0,
8520,-3.0,"fooi po, altos tiro, qnd eu cheguei em casa só o helicóptero passando aqui",[],[],0.0,0.0,0.0,
8521,-3.0,"o mi-28 tem vidro dianteiro blindado que suporta até 12,7 mm tiros de arma, vidro lateral protegendo de ak-47 incêndio (7,62 mm) eo corpo de helicóptero é protegido contra até 20 mm he canhões automático.   https://goo.gl/fhscxk  https://goo.gl/fhscxk ",[],[],0.0,0.0,0.0,
8522,-3.0,"vários tiros e agora helicóptero, vai bobo",[],[],0.0,1.0,0.0,
8523,-3.0,"cara. o máximo que estou escutando é barulho de helicóptero. cheguei em casa agora,e estou só escutando esse barulho. não estou escutando tiro algum.",[],[],0.0,0.0,0.0,
8524,-3.0,agora é helicóptero com tiro #sddsktt,['#sddsktt'],[],0.0,0.0,0.0,
8525,-3.0,5 tiros em um cara ao lado do dce  tinha até helicóptero rodando o campus,[],[],0.0,1.0,0.0,
8526,-3.0,"5 tiros em um cara perto do dce vaitor, tinha até helicóptero rondando o campus",[],[],0.0,2.0,0.0,
8527,-3.0,"alguém deu 4 tiros aqui perto do ru, e parece que mataram um cara, isolaram a área, tem helicóptero aqui",[],[],0.0,1.0,0.0,
8528,-3.0,"5 tiros, perto do dce, tem até helicóptero sobrevoando o campus, trem tá feio",[],[],0.0,1.0,0.0,
8529,-3.0,"deram uns 4 tiros perto do ru ai quando as pessoas saíram da sala disseram que tinha matado um cara, tem até helicóptero aqui",[],[],0.0,1.0,0.0,
8530,-3.0,"foi a noite inteira, às 5h ficou intenso e mais de meia hora de troca de tiros. helicóptero agora.",[],[],0.0,0.0,0.0,
8531,-3.0,mais uma noite que eu sonho que morri  dessa vez foi por uma rajada de tiros de um helicóptero de guerra enquanto tentava proteger minha vó,[],[],0.0,0.0,0.0,
